q,alpha,beta,aileron,elevator,windtunnel,CX,CY,CZ,Cl,Cm,Cn
354.1973184743262,0.032882003107573166,-0.017453292519943295,0,0,True,-0.022287814226724184,-0.0026814324026592745,0.09872227994361253,0.001587833470108091,-0.024874634587630888,0.00014584068171918113
353.0152660907837,0.019774580425095754,-0.017453292519943295,0,0,True,-0.01777494225840577,-0.0032902856097422766,0.017263094980815685,0.0012432861669338718,-0.06761709175259739,0.00011043522835819724
354.098738647786,-0.0021467549799530253,-0.017453292519943295,0,0,True,-0.016520880253519252,-0.003762243891081339,-0.12235496204303647,0.0011856144502129578,-0.14086422160429365,1.61357979185649e-05
355.1345111227498,-0.016249015336067207,-0.017453292519943295,0,0,True,-0.01955185087930274,-0.003999382277145502,-0.2151919061409949,0.001020077903824381,-0.18357917125366857,4.041885257849976e-05
354.49314027530545,-0.03544763710800484,-0.017453292519943295,0,0,True,-0.028768457191097052,-0.004428595689101218,-0.32755910735478944,-0.0009403195131241596,-0.233969991409655,1.715221884257345e-05
353.8030814895233,-0.049951323192077714,-0.017453292519943295,0,0,True,-0.03911675999474866,-0.005098094870603945,-0.4130368026171561,-0.002163033330920896,-0.2783313906716132,5.742155249543542e-05
354.7397527693445,-0.07234389749516495,-0.017453292519943295,0,0,True,-0.0613891925741964,-0.005199402754561851,-0.5425892131678294,-0.0025738571657057223,-0.34655310171048853,0.00015713121279187578
354.2466135326812,-0.08342673824532895,-0.017453292519943295,0,0,True,-0.07455406295138076,-0.00538967306513497,-0.5993005574181394,-0.0018696464853653724,-0.3666053164439606,0.0002533657607699166
353.65529921615604,-0.10695377656221251,-0.017453292519943295,0,0,True,-0.10609477267526622,-0.005369208662885756,-0.7118436621964952,-0.002933890353478233,-0.4189789987433136,0.00028965608385857005
354.4438280666674,-0.12135274289116574,-0.017453292519943295,0,0,True,-0.12708666290828677,-0.005372850217278612,-0.7705560368275484,-0.0021974799647248105,-0.4550759050106142,0.0002474353002129568
354.098738647786,-0.13849187614575004,-0.017453292519943295,0,0,True,-0.15598998926253654,-0.0046383057436736215,-0.8385590369018164,-0.001398377807913089,-0.471854245455634,-4.159146226497478e-05
353.55679485086097,-0.15659094048893124,-0.017453292519943295,0,0,True,-0.19285621979049739,-0.004584893169695334,-0.9065527619740298,-0.0014867550730893963,-0.4889306766950166,-7.173571089194112e-05
353.0644788277805,-0.17533577665535033,-0.017453292519943295,0,0,True,-0.23842200472530486,-0.0038695516213965836,-0.95663518168266,-0.0012270482916246145,-0.46962586651213933,-0.0006331243244136284
354.5917749827512,0.17449801861439307,-0.035255650890285456,0,0,True,-0.24632724601629064,0.010579202521472816,0.7841137222648508,0.0008550449007403624,0.2812542202175804,0.0022421136969984646
355.7270602596493,0.15796975059800678,-0.035255650890285456,0,0,True,-0.20066051239946456,0.00906858689219851,0.7494240103541939,0.003147254611836787,0.3371657781389544,0.0022757343112405595
353.5075478132981,0.13789846420007199,-0.035255650890285456,0,0,True,-0.14853132895855117,0.005568944570837095,0.6715634240890235,0.0041471201361072225,0.32137499105887324,0.0014542316514281751
356.0235200511551,0.12095131716320703,-0.035255650890285456,0,0,True,-0.11414407044904365,0.003505568308549326,0.5962574874768096,0.0038955763158798097,0.2690979712939062,0.0010714478574133624
356.17179625267204,0.10759954838545041,-0.035255650890285456,0,0,True,-0.09258814072153784,0.0024651108438241863,0.5311554216293536,0.0034245687253323435,0.22657795763072033,0.0007675602834275229
354.2959120210929,0.08349655141540872,-0.035255650890285456,0,0,True,-0.06093135578699212,-0.00048257025754938057,0.39262074474982284,0.002904916709547795,0.14315938748897322,0.0006491685235486824
352.5725058103597,0.08349655141540872,-0.035255650890285456,0,0,True,-0.06083939682772324,-0.0003857514941896854,0.39132360571453334,0.0023347038839010986,0.13955754548634466,0.0006041327574921357
354.2959120210929,0.054471725954743026,-0.035255650890285456,0,0,True,-0.03481278675929018,-0.0037552403519573257,0.22366475302995603,0.0020551674067466855,0.04641908054152818,0.0006905773202119367
352.424980791237,0.03436553297176835,-0.035255650890285456,0,0,True,-0.023389510862530195,-0.004978652201339189,0.1081467480041341,0.00026719248103384034,-0.022891897767573197,0.0006264756304239263
354.2466135326812,0.0210835773640915,-0.035255650890285456,0,0,True,-0.01864482606844367,-0.005756377792254193,0.027807631606994617,0.00046353933222206784,-0.06970867407401288,0.0006028504915594077
354.7890855583221,-0.0011693705988362008,-0.035255650890285456,0,0,True,-0.016791350510911383,-0.006672278898988494,-0.11606073126735773,0.00025851754239225,-0.13644123604431618,0.0005882923159237011
354.0494538796007,-0.018779742751458987,-0.035255650890285456,0,0,True,-0.020996038998893674,-0.006834171179333163,-0.22677047901049313,-0.0013302680535021557,-0.18380666141281135,0.0005446449973050491
353.45830420579193,-0.03314380249537232,-0.035255650890285456,0,0,True,-0.02785834448387614,-0.006852297513034123,-0.3130673533944581,-0.002356940932438006,-0.22732895277415174,0.000541969882895981
353.9016201553844,-0.0522027979271504,-0.035255650890285456,0,0,True,-0.04141028942575296,-0.00712478317162517,-0.4261742542604289,-0.0038075549984425763,-0.2887626016356308,0.0005965890316702979
351.5404789571975,-0.06939429105929454,-0.035255650890285456,0,0,True,-0.05863379989708985,-0.006867523018973139,-0.5279143185567255,-0.004404501349491008,-0.3421916378080094,0.0006777582565620973
355.1838713521802,-0.08895943197415099,-0.035255650890285456,0,0,True,-0.08169849128125097,-0.006394236647903013,-0.6235820841397369,-0.004718865994420828,-0.38081131335843404,0.0007337437330114102
353.8030814895233,-0.10281734623498595,-0.035255650890285456,0,0,True,-0.10049902988635655,-0.005791173971884187,-0.6901371613642672,-0.004891230148453923,-0.41032535165011186,0.0007244168072362739
353.1629145919437,-0.12128292972108595,-0.035255650890285456,0,0,True,-0.12737260338479262,-0.0053036219344896095,-0.769121702009088,-0.005026587727197385,-0.44820980913749753,0.000695020056393651
353.5075478132981,-0.1426283064729766,-0.035255650890285456,0,0,True,-0.16429073294870453,-0.004071553236990689,-0.8536296838333446,-0.003987612374846894,-0.4712105908515365,0.0004609114688157926
354.34521393956123,-0.1528210293046235,-0.035255650890285456,0,0,True,-0.18518045775810252,-0.0037049971680806256,-0.8932684837496978,-0.003694481008250261,-0.4802575423581817,0.00048344915413361196
355.8258664699248,-0.1762433478663874,-0.035255650890285456,0,0,True,-0.24094375635894202,-0.0022885528244373683,-0.9583202080711919,-0.003825684474072826,-0.46418905832209545,7.430802601408632e-05
354.394519288086,0.17390460666871502,-0.05253441048502932,0,0,True,-0.2439358865235215,0.012556457259315531,0.7820317187602294,0.0019139446807793943,0.28402984493012595,0.0028891287734287433
355.97410151076264,0.15725416560468908,-0.05253441048502932,0,0,True,-0.1988431104738157,0.009764772903718348,0.7443165740645823,0.004454562827665523,0.3383711810740352,0.002896749674123529
355.1838713521802,0.13732250554691386,-0.05253441048502932,0,0,True,-0.14740023172927197,0.005958242977331945,0.6680562293899969,0.005157421578281899,0.31390980464448387,0.001828130716810777
355.23323501166703,0.13732250554691386,-0.05253441048502932,0,0,True,-0.1476515022366893,0.006091621264947701,0.6694843657155956,0.005431806901137416,0.32034104511233774,0.0018442342068471724
353.3105939636132,0.10587167242597603,-0.05253441048502932,0,0,True,-0.09082379496571913,0.0008603670801764478,0.5222247798951255,0.003547461515606985,0.21875668761191847,0.001257932176881301
353.7538173016776,0.08684758357923784,-0.05253441048502932,0,0,True,-0.06545618785687918,-0.0022159364040043768,0.4132378017523304,0.003331381142517501,0.15767780802242573,0.0012437054558736736
354.7890855583221,0.07051130178057091,-0.05253441048502932,0,0,True,-0.048628174764099766,-0.004743066030131891,0.32024204509050025,0.0022326550947055993,0.09790612363605068,0.0012496343017988805
354.98645101479826,0.055187310948060696,-0.05253441048502932,0,0,True,-0.036088164390411466,-0.0061635047578547505,0.22879833063208863,0.0019673641713642393,0.051217433197551246,0.001263204954918572
354.2466135326812,0.03562217003320427,-0.05253441048502932,0,0,True,-0.02469885548244717,-0.007813837029418177,0.11678027140204324,0.0004754639155583988,-0.018405259082607876,0.0012362994970402175
352.1791743604979,0.01754055898254301,-0.05253441048502932,0,0,True,-0.018476835630383815,-0.0087218094944991,0.007445547946890441,-0.0002738881565640083,-0.07644794096962072,0.0011429809148802747
356.12236742210985,-0.0006806784082777885,-0.05253441048502932,0,0,True,-0.017390775181873933,-0.009740243846381278,-0.11064855258152521,-0.0009636231415596945,-0.1343028858843289,0.0011394551932212733
354.8384217773562,-0.019547687622336492,-0.05253441048502932,0,0,True,-0.021947328463050954,-0.010101476460051181,-0.2288156829123869,-0.0020001714404202244,-0.18972162475900295,0.0011805858224551158
354.000172541472,-0.03405137370640937,-0.05253441048502932,0,0,True,-0.028917150243747993,-0.010185605447210795,-0.31446738282921205,-0.003898066286488881,-0.23017880435773239,0.001160325710279797
354.34521393956123,-0.05286602304290824,-0.05253441048502932,0,0,True,-0.0425187644881955,-0.010091251121375919,-0.42659033089980214,-0.00540958698632554,-0.29058465985581067,0.0012255956378648728
353.2121376191104,-0.06686356364390277,-0.05253441048502932,0,0,True,-0.05617706665549317,-0.009513252856248761,-0.5092631204024863,-0.00653395148706244,-0.3347694552131432,0.0012651557149888977
352.37581264497595,-0.09012880257298718,-0.05253441048502932,0,0,True,-0.08338504843204815,-0.008222774590590712,-0.625974732298371,-0.006470978938696295,-0.38336973169082206,0.0012939022496472087
353.40906402834247,-0.10042624515975371,-0.05253441048502932,0,0,True,-0.09742446102274072,-0.007895109485499686,-0.6772297118708248,-0.007254504115874943,-0.4079190278540439,0.0013964740226700624
355.08515432337606,-0.12393583018411734,-0.05253441048502932,0,0,True,-0.13174867335548818,-0.006290522831539753,-0.7773088195122804,-0.006809490996479233,-0.4566397146338827,0.001299546483107131
353.9508946334,-0.13747958517959333,-0.05253441048502932,0,0,True,-0.15494686204850502,-0.005551360403344274,-0.8312070623731452,-0.005925447409384878,-0.4686419585033662,0.001259699818085645
354.4438280666674,-0.16018631874803957,-0.05253441048502932,0,0,True,-0.20103632781366526,-0.003618524502476208,-0.9130986910951201,-0.0063151953009868535,-0.4800157869698647,0.0013480632558367637
353.40906402834247,-0.17044885474976623,-0.05253441048502932,0,0,True,-0.2257700468821791,-0.002428108435441707,-0.9428209546993769,-0.005867169484713401,-0.4709373660349601,0.0011112838255934383
355.23323501166703,0.1723338103419201,-0.06998770300497262,0,0,True,-0.23366242116193237,0.015026936782841211,0.7614379769276473,0.0033143823988530407,0.28906055388790597,0.0031571396770235767
356.17179625267204,0.15611970159089278,-0.06998770300497262,0,0,True,-0.19074199667096553,0.009953065037887213,0.7233337684653779,0.0057827535701085375,0.33151402740821945,0.0030022929772580073
353.2121376191104,0.13646729421343662,-0.06998770300497262,0,0,True,-0.1419893754739805,0.005763509321175182,0.646879823547476,0.005394246951834996,0.29657717107530657,0.001732786666944381
355.08515432337606,0.13646729421343662,-0.06998770300497262,0,0,True,-0.14199279728234476,0.005733675573036018,0.6463749490693139,0.006089449572970388,0.30472264865131077,0.001909402087398629
355.1838713521802,0.10574949937833643,-0.06998770300497262,0,0,True,-0.08862840329625479,-0.0015760226365500148,0.5057950925837513,0.004388703164731143,0.2061971812738083,0.0018117220269385863
353.9508946334,0.08672541053159824,-0.06998770300497262,0,0,True,-0.06399002884486761,-0.004606417292914807,0.39902852909053577,0.0028149875250611453,0.14625062712520046,0.001728257598449623
354.7397527693445,0.07058111495065068,-0.06998770300497262,0,0,True,-0.04790366741261582,-0.006977149769619753,0.30941477684414775,0.001791726168335515,0.09384856860605031,0.0017547088077280555
353.7538173016776,0.055187310948060696,-0.06998770300497262,0,0,True,-0.03561640020096907,-0.008439986727187942,0.22073884968616037,0.0005558996655763863,0.03460923068770609,0.001639709581643492
354.8384217773562,0.035098571257605966,-0.06998770300497262,0,0,True,-0.024423147281923713,-0.010166965285800387,0.10765631051509611,3.647603982156248e-05,-0.018575679020469468,0.0016837098344280057
355.7270602596493,0.016702800941585733,-0.06998770300497262,0,0,True,-0.018635719751246848,-0.011254345511084613,0.0012328245901658474,-0.0012837603268112698,-0.08540999919355396,0.0016437797246361436
352.8676484601331,-0.0016057029118347831,-0.06998770300497262,0,0,True,-0.017919705898732166,-0.012357116512911541,-0.11314283013955977,-0.002520752337270221,-0.14055899737012562,0.0017200941248114035
352.5725058103597,-0.01630137521362704,-0.06998770300497262,0,0,True,-0.02109743020948215,-0.012936314364617962,-0.20725922370118008,-0.003686469774295135,-0.17652096009196494,0.0017598738921839367
353.1629145919437,-0.032166418114255496,-0.06998770300497262,0,0,True,-0.027984584474272774,-0.012864515896532206,-0.2982654184825156,-0.0051662264497016955,-0.22366244806890345,0.0017809090402009409
352.76925385664873,-0.05562364326105928,-0.06998770300497262,0,0,True,-0.04475815358091388,-0.01307203851701693,-0.4361331068573412,-0.008000807470800892,-0.300938735634508,0.001874117654833195
355.8258664699248,-0.0658338193852261,-0.06998770300497262,0,0,True,-0.05458785786739125,-0.012824034441955923,-0.4914612909620462,-0.008731213194152248,-0.3272789092754337,0.001950804353571759
352.08087579859824,-0.09025097562062678,-0.06998770300497262,0,0,True,-0.08250607197840129,-0.011277912401170612,-0.6117227607981955,-0.008364978855421092,-0.37533901103980194,0.002049000543514023
354.394519288086,-0.10445795573186063,-0.06998770300497262,0,0,True,-0.10134140515541044,-0.010178054012059507,-0.6787732460974392,-0.009237578418469282,-0.40961884729326714,0.0020855074552907004
353.85234910742554,-0.11969468010177112,-0.06998770300497262,0,0,True,-0.1222964100034401,-0.009130092804176617,-0.738220553497163,-0.009402412354296305,-0.44121007931241757,0.0021442624583787612
354.1973184743262,-0.14140657599658057,-0.06998770300497262,0,0,True,-0.15824773377349677,-0.006900537602216858,-0.8221256919938417,-0.008835266335968357,-0.46266123814778276,0.002072881688627206
352.27748664262367,-0.15639895427121187,-0.06998770300497262,0,0,True,-0.1883675836918995,-0.0049093643439055736,-0.8765534604094688,-0.008471887321201082,-0.46773530539513836,0.00217926149168987
355.03580095405897,-0.17432348568919362,-0.06998770300497262,0,0,True,-0.22984909168584694,-0.001089186081641753,-0.9250147711387481,-0.00803626006513767,-0.45258005789905487,0.0017140664138198744
353.9508946334,0.1754754029955099,-0.08744099552491591,0,0,True,-0.24124427453601627,0.019703044502351608,0.7618238227706781,0.004365122383456699,0.2860881903766288,0.003370491732159807
355.4801047599507,0.15618951476097254,-0.08744099552491591,0,0,True,-0.19089140821319642,0.012066572956068852,0.7210829712921244,0.0072138969280145316,0.33355440693381205,0.003052227391847027
355.6282677696,0.14090043051350223,-0.08744099552491591,0,0,True,-0.15207596283476815,0.006836854954321416,0.6623347806375653,0.007205922890866252,0.3159298573156668,0.0022921613866155577
354.98645101479826,0.12007865253720987,-0.08744099552491591,0,0,True,-0.1108637983740057,0.0009854572643228131,0.5721700947131613,0.006027779418977282,0.2529809062867806,0.002102829325242579
354.98645101479826,0.10885618544688634,-0.08744099552491591,0,0,True,-0.09327589152292073,-0.002242821516612737,0.5170668898820044,0.004475896150450222,0.21341183295296093,0.002110710988974703
354.7890855583221,0.08510225432724351,-0.08744099552491591,0,0,True,-0.06283329813214682,-0.007993331318045726,0.3881335959438151,0.003004162808043706,0.13896149690916254,0.0023650590628074082
354.0494538796007,0.07024950239277176,-0.08744099552491591,0,0,True,-0.04814118200443088,-0.010315259083905981,0.30317480258960866,0.001745073165099224,0.08760511159973733,0.002333526515447909
353.6060453184802,0.05242969072990966,-0.08744099552491591,0,0,True,-0.03459676405222655,-0.012225385516696424,0.2020975169715915,-6.883951355503985e-05,0.02712768902406186,0.002288512974561345
354.98645101479826,0.03738495257771854,-0.08744099552491591,0,0,True,-0.02633879302546094,-0.013983266943774036,0.11690664492466238,-0.0010327714160509652,-0.025215570709027527,0.0023537672603329207
354.394519288086,0.017034413499464655,-0.08744099552491591,0,0,True,-0.019975194752847134,-0.015625270823181155,0.002444648499901766,-0.0027229895213361464,-0.08758342452688446,0.002366709176401799
352.1300233645198,-0.00017453292519943296,-0.08744099552491591,0,0,True,-0.019084758985147644,-0.0165264753092156,-0.1065369353244813,-0.0038350426513891005,-0.14019597160372368,0.0024301326080114617
355.52948899977724,-0.01907644872429802,-0.08744099552491591,0,0,True,-0.023347833895642232,-0.01697589967772001,-0.22291517328910898,-0.005415086904384597,-0.18650094247573684,0.0024956837333347387
354.2466135326812,-0.03366740127097062,-0.08744099552491591,0,0,True,-0.03022570508735465,-0.017135869035092337,-0.30770120335218776,-0.007847476542992267,-0.2354382302286461,0.002501538742929144
355.1345111227498,-0.05286602304290824,-0.08744099552491591,0,0,True,-0.04372526927664401,-0.01648446866288203,-0.4182286924872413,-0.009345375523585341,-0.29413925543960595,0.0025762000917653556
354.887761426447,-0.06684611035138283,-0.08744099552491591,0,0,True,-0.05697390516899001,-0.016336906690059085,-0.4966734446390256,-0.010128368369984483,-0.3322915033547384,0.002715428889216632
353.55679485086097,-0.08749335540247574,-0.08744099552491591,0,0,True,-0.08021945022836946,-0.014740784269875584,-0.5968626111461224,-0.010719843526529268,-0.37850143654795065,0.002791731176678152
353.1629145919437,-0.10627309815393474,-0.08744099552491591,0,0,True,-0.10501461721810768,-0.013470579146930109,-0.6845601714005721,-0.01160868507096849,-0.42079252210863616,0.002978987162423153
353.0644788277805,-0.12215559434708312,-0.08744099552491591,0,0,True,-0.12711045067926285,-0.011523519827986833,-0.7457603330956192,-0.011562879552407703,-0.44457940127377565,0.0029629316811577862
354.542455914,-0.14067353771074298,-0.08744099552491591,0,0,True,-0.15787885033000215,-0.008996874358846009,-0.8183018984887227,-0.010282968160121175,-0.45659239390792544,0.0029779993128442135
355.7764616497586,-0.15622442134601244,-0.08744099552491591,0,0,True,-0.1885551376330948,-0.005986424637121979,-0.8735849059434513,-0.011291119777102331,-0.4706137971294255,0.0031396793057767336
354.34521393956123,-0.17137387925332323,-0.08744099552491591,0,0,True,-0.22240859005984126,-0.0017036533827880247,-0.9145078086231658,-0.010432391404277687,-0.45421109981099245,0.002761631785466472
352.76925385664873,0.17606881494118795,-0.10471975511965978,0,0,True,-0.24301238177925316,0.022545215873899734,0.7615579910572626,0.005174339886068012,0.26931185533523,0.0035535887124083575
354.5917749827512,0.15728907218972898,-0.10471975511965978,0,0,True,-0.19421211147369977,0.01401748279775156,0.7249749086230102,0.00790758239120614,0.3183175068666654,0.00330973444753309
357.0126111708893,0.1385965959008697,-0.10471975511965978,0,0,True,-0.1471247960518262,0.005267585222871754,0.651385732368025,0.0077338076266203325,0.297154229857245,0.0024836162074994244
354.98645101479826,0.1236740307963182,-0.10471975511965978,0,0,True,-0.117754286266361,-5.16081281236383e-05,0.5863325331264684,0.0064238898943000606,0.260219592801183,0.002417717678941447
354.2466135326812,0.102799892942466,-0.10471975511965978,0,0,True,-0.08561546106454201,-0.00614440712811957,0.4846870589233323,0.00475127325864021,0.19407659874533514,0.0025780644167410593
353.1629145919437,0.08852309966115239,-0.10471975511965978,0,0,True,-0.06761983872033654,-0.009805517824768996,0.4050010865807941,0.0033874901030974346,0.14425388131613784,0.002705165175782803
354.1973184743262,0.06801548095021902,-0.10471975511965978,0,0,True,-0.04729729004863234,-0.014143566893802055,0.28831023771204534,0.0010145615232531797,0.07619319205061392,0.002940052335703496
354.8384217773562,0.05506513790042109,-0.10471975511965978,0,0,True,-0.03778203142115119,-0.01609889374078393,0.2192669293851996,-0.0004320664554495552,0.027169490281020687,0.0030518999729546195
354.8384217773562,0.03134611336581816,-0.10471975511965978,0,0,True,-0.02550952483700426,-0.01892721382783585,0.08773999441136089,-0.002267076680944048,-0.0453404837477472,0.003168027251735168
351.687818753264,0.021694442602289518,-0.10471975511965978,0,0,True,-0.02239489038904524,-0.019817659736176288,0.030699015408377286,-0.003309356778640868,-0.07506753992424846,0.0031919094315548684
353.6060453184802,-0.0008377580409572782,-0.10471975511965978,0,0,True,-0.02050113598910852,-0.021283641776412676,-0.11229482230223002,-0.0057440901667679305,-0.14370555036906926,0.003231640872099037
354.49314027530545,-0.018517943363659837,-0.1048942880448592,0,0,True,-0.024504496440104776,-0.02149245963989034,-0.21794778327123351,-0.006976298097710355,-0.18867529747884298,0.003297585848960534
352.0317316627334,-0.033196162372932145,-0.1048942880448592,0,0,True,-0.031239525413868104,-0.021527480866435297,-0.3027404588413342,-0.00870161729780901,-0.2362542308393754,0.0033638232799027474
355.08515432337606,-0.05246459731494954,-0.1048942880448592,0,0,True,-0.044727722650534596,-0.021032518627846133,-0.41402250299550886,-0.01232408072830073,-0.30592002212533015,0.0033774529056188243
354.5917749827512,-0.07082546104592989,-0.1048942880448592,0,0,True,-0.062288349996649506,-0.020038421226931908,-0.5150460447663168,-0.012283805367631576,-0.345353631222031,0.0035536971311556933
354.5917749827512,-0.08571311956544152,-0.1048942880448592,0,0,True,-0.07901929659424897,-0.018538412418721707,-0.5842033285002265,-0.013045482263756932,-0.37829569628924203,0.0036162381103642914
353.0152660907837,-0.10480702158225949,-0.1048942880448592,0,0,True,-0.10407269518245676,-0.01686607876185977,-0.6738646428658045,-0.013603266232072548,-0.4186438599868818,0.0038600717317961923
352.621687676847,-0.12423253615695638,-0.1048942880448592,0,0,True,-0.13137022811097404,-0.014002230668537525,-0.7500935562330713,-0.01356165038492386,-0.44842497688504956,0.003826257367162947
354.64109748155914,-0.1370956127441546,-0.1048942880448592,0,0,True,-0.15248512585061538,-0.01210100802204234,-0.7995299859287157,-0.012854554756064542,-0.4516991101262829,0.0038675498016965014
353.2121376191104,-0.1587900553464441,-0.1048942880448592,0,0,True,-0.19433781434885145,-0.006357377137183862,-0.877484097559635,-0.01301608193682163,-0.45762402672083613,0.0037701785769261894
354.98645101479826,-0.17278759594743864,-0.1048942880448592,0,0,True,-0.22652256328615705,-0.0010383329149642878,-0.9157023563838997,-0.012570021503618474,-0.4486414690659512,0.0032790660324458253
355.23323501166703,0.17133897266828332,-0.12199851471440364,0,0,True,-0.23024668873775644,0.021439477173584444,0.7552990147245143,0.007046524495515437,0.27569902021199955,0.004183626825861488
355.6282677696,0.15639895427121187,-0.12199851471440364,0,0,True,-0.192242440260098,0.013989132606009714,0.7201125637924769,0.008932521545256374,0.3079002851020554,0.003757760100524501
356.2706642039663,0.1408131640509025,-0.12199851471440364,0,0,True,-0.15325666470791605,0.005531855894965193,0.6597764146989211,0.008170641145251935,0.2899779471764725,0.00295930865793838
