q,alpha,beta,aileron,elevator,windtunnel,CX,CY,CZ,Cl,Cm,Cn
3001.25,-0.0,0.08726646259971647,-0.0,-0.0,True,-0.01806415882911591,0.014106737202133447,-0.14674126395587275,0.0013879466350572676,-0.015476092596210094,-0.003602378982930785
3001.25,-0.17453292519943295,-0.17453292519943295,4.0,-0.0,True,-0.07953767246480209,-0.020025395057411067,-0.9676180515980085,-0.053473175033630284,-0.16117599318905096,0.015389450715816518
551.25,-0.17453292519943295,-0.08726646259971647,-0.0,-0.0,True,-0.06667059981203786,-0.006250484081136416,-1.0196014020705844,-0.0013409665621263065,-0.3151896230339202,0.0031002809869635556
3001.25,0.17453292519943295,-0.17453292519943295,2.0,-5.0,True,-0.09540791376714894,-0.008724962456482018,0.712466733528484,-0.012693092649718213,0.4929822980850169,-0.002192310939779632
551.25,-0.17453292519943295,0.17453292519943295,4.0,2.0,True,-0.08777204517796773,0.016616988523180384,-0.9522476479054445,-0.04016761951119766,-0.5005886212764205,0.0006142086841391671
551.25,-0.17453292519943295,-0.0,2.0,-2.0,True,-0.059308728262805546,-1.1749854776196187e-05,-1.0280144315950461,-0.033153337211167644,-0.20221657850343136,0.003713987134039867
1531.25,-0.08726646259971647,0.17453292519943295,2.0,-0.0,True,-0.03343666092517077,0.029912444505422395,-0.6103258172666588,-0.03742282546312179,-0.2633099952587804,-0.006483195700410635
3001.25,-0.17453292519943295,0.08726646259971647,-0.0,-5.0,True,-0.05071838253823751,0.013226184500902854,-1.0277687653107492,0.0006417611553189394,-0.05320412721768265,-0.0044420254719873065
1531.25,-0.0,0.17453292519943295,4.0,-2.0,True,-0.033861263465052485,0.029344958534020173,-0.10679264639645486,-0.07104568599092201,-0.11423265459848524,-0.007494671366393414
3001.25,-0.0,-0.08726646259971647,2.0,5.0,True,-0.023361412561244157,-0.013460237329222377,-0.19568933442105008,-0.046548470440169895,-0.19527815559480424,0.003682232961056141
1531.25,-0.08726646259971647,-0.17453292519943295,-0.0,-2.0,True,-0.029600106225622057,-0.0312866906490327,-0.5974107960445386,-0.0018634840884616136,-0.05474800867899758,0.008509288172270724
3001.25,-0.0,-0.0,-0.0,-2.0,True,-0.017879528185384935,3.572766255488786e-05,-0.12834796916741292,-8.593504168987153e-06,0.08089035862700729,-9.818606846587033e-06
551.25,-0.0,0.17453292519943295,4.0,-5.0,True,-0.03699196249860992,0.0298909993195925,-0.07781041546793195,-0.0702760675854594,0.019306363266435974,-0.007772528881038129
1531.25,0.08726646259971647,-0.08726646259971647,2.0,-0.0,True,-0.027998890179257507,-0.01516047186624183,0.3464403795934585,-0.043315733329829735,0.19477400980396609,0.0026163154580978003
1531.25,-0.17453292519943295,0.17453292519943295,-0.0,5.0,True,-0.0724381062136463,0.020106217911228363,-1.0562581436375957,0.005037285667511058,-0.4916711143054624,-0.007827920946550795
551.25,-0.17453292519943295,0.17453292519943295,5.0,5.0,True,-0.09856980655935912,0.013690407755815703,-0.9665196370491174,-0.0474426764405335,-0.6151038075072367,0.0018818699833881623
3001.25,-0.08726646259971647,-0.08726646259971647,-0.0,-5.0,True,-0.027883727617749526,-0.015014660465552701,-0.5831999313701887,-0.00020402754779422284,0.08722683687900495,0.004184824207899865
1531.25,0.08726646259971647,-0.17453292519943295,2.0,-0.0,True,-0.030064619865824743,-0.03128157097594191,0.3438107296374231,-0.04302880604903965,0.2572966996289855,0.006844371889039961
1531.25,0.08726646259971647,-0.0,-0.0,-2.0,True,-0.025275274510626507,-0.00011791358237393238,0.3718193474776032,-4.522271592880496e-05,0.22934947528886557,2.4377721656429927e-05
551.25,0.08726646259971647,0.08726646259971647,-0.0,2.0,True,-0.025416949939981913,0.012631301395786878,0.32620980992338716,0.001492423358256589,0.039199576518471786,-0.0032928207749434494
1531.25,-0.17453292519943295,0.08726646259971647,2.0,-5.0,True,-0.05933244085585347,0.012185170624753936,-0.9896304441037462,-0.02662526028661523,-0.08878578591211289,0.0004474553805054924
551.25,0.17453292519943295,0.17453292519943295,-0.0,-5.0,True,-0.11111260253357717,0.0037720628966771614,0.6848010382564336,-0.0071999136036864295,0.44259412031541007,-0.003931119723349184
3001.25,-0.0,-0.17453292519943295,-0.0,-2.0,True,-0.0207068669400864,-0.032540871533697634,-0.1210225075375177,-0.0017947127660128278,0.08950208082341488,0.008310560402213363
551.25,-0.17453292519943295,-0.0,4.0,2.0,True,-0.07542586306431377,-0.0007510433439051812,-0.996617887880687,-0.04526941882665014,-0.38158825092964566,0.007572863032266617
551.25,-0.0,0.08726646259971647,2.0,-2.0,True,-0.024262884235845408,0.013208676364490367,-0.11617154430960956,-0.04098222122440344,0.025367874179362183,-0.0032640178136016293
1531.25,0.08726646259971647,0.08726646259971647,2.0,5.0,True,-0.02677075365015024,0.011176124424397376,0.2984784194431775,-0.03985094577692741,-0.16363578957934743,-0.004435796884611986
1531.25,-0.08726646259971647,-0.0,-0.0,-0.0,True,-0.028324925548316143,4.272758025724573e-06,-0.6341510009770989,-1.2170848528192248e-05,-0.1677199893578579,-6.871850444157881e-06
3001.25,-0.17453292519943295,0.17453292519943295,2.0,5.0,True,-0.06908388206079527,0.02159676458560892,-1.0703550586019484,-0.02086046010489047,-0.543590690868647,-0.003243151952769453
3001.25,-0.0,0.17453292519943295,2.0,-0.0,True,-0.023564214863998106,0.030605922459062542,-0.13508870308696302,-0.03952129853150749,-0.12417360916249008,-0.007696187055953572
551.25,-0.17453292519943295,0.17453292519943295,4.0,-5.0,True,-0.08293949786860387,0.01923340177270498,-0.8891602518324911,-0.04257942578827759,-0.20222613032847156,6.739633872384883e-05
3001.25,0.17453292519943295,-0.0,2.0,5.0,True,-0.08348534096465031,0.001665625097299794,0.6308223409604179,-0.018722450647569066,0.07135732508734295,-0.007736790333313356
3001.25,0.17453292519943295,-0.08726646259971647,-0.0,5.0,True,-0.08345547571837077,-0.006253280657566682,0.6509993358802196,0.00040202252841379756,0.07443597311175813,0.002798175073443993
551.25,-0.0,-0.17453292519943295,2.0,-2.0,True,-0.026381991823400973,-0.032391210242990104,-0.11489596899921109,-0.04214023106428639,0.203308973719012,0.008603958027325213
1531.25,0.08726646259971647,-0.17453292519943295,2.0,5.0,True,-0.02886759555851195,-0.030413357237707717,0.2944724370851358,-0.045569955654919087,0.027576717879868987,0.006480213590351275
551.25,0.17453292519943295,-0.0,4.0,-5.0,True,-0.1045031035016545,-0.0006689542063042366,0.6741831296512887,-0.04040423034280517,0.45952095923378977,-0.009876677017343695
3001.25,-0.0,0.08726646259971647,-0.0,-2.0,True,-0.018588925220419834,0.014756422443433772,-0.12595826033847243,0.0009014299692548507,0.0845575408645683,-0.0038093588210234546
551.25,0.08726646259971647,-0.17453292519943295,-0.0,2.0,True,-0.027535966359846297,-0.027796100122162007,0.32490591185560147,-0.003161212120610348,0.049072791281326814,0.007130860667053107
1531.25,-0.17453292519943295,-0.17453292519943295,2.0,-5.0,True,-0.06644625933226675,-0.023307140085968202,-0.9789596669181586,-0.03658076103839826,0.0036527618732786235,0.011793705105015383
1531.25,0.17453292519943295,-0.0,4.0,-2.0,True,-0.09669895637292303,-0.0017236948403718051,0.6661168640310449,-0.042126083050286166,0.368458423027138,-0.009574922696366664
1531.25,-0.08726646259971647,0.17453292519943295,2.0,5.0,True,-0.03741659767885902,0.027311532432151533,-0.6574917073570695,-0.03541090528861173,-0.48499407625907087,-0.005911429330113247
3001.25,-0.0,-0.0,4.0,-5.0,True,-0.03316902769504302,-0.0014097380124611942,-0.09269252648119307,-0.07735783189211785,0.22915953358893507,0.0008596195259398216
551.25,-0.08726646259971647,0.17453292519943295,-0.0,2.0,True,-0.03287638269275629,0.028980747249106386,-0.6277973884795601,0.003748868803224323,-0.240597767363809,-0.007906413052167178
1531.25,-0.17453292519943295,0.17453292519943295,2.0,-2.0,True,-0.07304648191088364,0.02063033363828983,-0.9669319197480517,-0.02196974748618222,-0.2889180812673453,-0.0028813618455719044
551.25,-0.0,-0.17453292519943295,4.0,2.0,True,-0.03490778056379353,-0.03019185869083675,-0.1566336199723319,-0.07493153880158247,0.10322427107835022,0.008476108724708931
3001.25,0.17453292519943295,-0.08726646259971647,-0.0,-0.0,True,-0.0880688683227815,-0.005953481585642922,0.700025893103123,0.0007888010536625588,0.31125200328528113,0.003019553932393681
3001.25,-0.08726646259971647,-0.08726646259971647,2.0,2.0,True,-0.03271801979497337,-0.01328904329829481,-0.6517862748363716,-0.04457011581236188,-0.2020002042893819,0.005632370986228391
3001.25,0.17453292519943295,-0.0,2.0,-0.0,True,-0.08637295473951141,-0.0012121250787914008,0.68040676174746,-0.019034072915460495,0.30622666521387776,-0.007340270486991809
3001.25,-0.0,0.17453292519943295,2.0,5.0,True,-0.02499371919474678,0.028468737599627012,-0.18452295084557907,-0.037179541337713874,-0.3576830751692964,-0.007119172233978139
3001.25,-0.17453292519943295,0.17453292519943295,4.0,-0.0,True,-0.08336071999917025,0.01834258835518261,-0.952803818308664,-0.04457578161553843,-0.4345558086465963,0.0005931785282936269
3001.25,-0.17453292519943295,-0.17453292519943295,-0.0,-5.0,True,-0.05120022530219862,-0.028768498829221046,-1.0143635793917956,-0.0012071725268647583,-0.053862574876709195,0.0093181969108803
3001.25,-0.17453292519943295,-0.08726646259971647,2.0,-0.0,True,-0.05683985589537192,-0.011376077347007376,-1.077386104061476,-0.039605268239270845,-0.24835182087445332,0.0074187764899720145
3001.25,0.17453292519943295,0.08726646259971647,2.0,-5.0,True,-0.10057768629318072,0.00010548673069796504,0.710045274423357,-0.024190263793192793,0.453679871564201,-0.00745964127166142
3001.25,-0.17453292519943295,-0.0,-0.0,-2.0,True,-0.05211140546473406,-1.3137022582327398e-06,-1.0627748174421194,-4.351129075471884e-05,-0.2052955475593987,-4.5293147471814194e-06
551.25,-0.17453292519943295,0.17453292519943295,-0.0,-5.0,True,-0.06520848407558807,0.02316414666871021,-0.9642584195989901,0.0009890843665721482,-0.09545389107507703,-0.008290089260798916
1531.25,0.08726646259971647,0.08726646259971647,2.0,-0.0,True,-0.027785748221792046,0.01180510519260063,0.34917390130723686,-0.040971993256344576,0.07627752515767104,-0.004648577187821604
1531.25,-0.17453292519943295,-0.17453292519943295,4.0,2.0,True,-0.08394637979467165,-0.018951466314476143,-0.9682488133170207,-0.05140398765738399,-0.2511799265183118,0.015484447820040397
551.25,0.17453292519943295,0.17453292519943295,2.0,5.0,True,-0.09702675864499734,0.010436439738131065,0.6017760192242235,-0.023166677917596773,0.019197691290162706,-0.011021010948995534
3001.25,-0.17453292519943295,0.17453292519943295,-0.0,-2.0,True,-0.06336207973733292,0.023046322740900127,-1.0139738319005487,0.001848179784628209,-0.23028371096634428,-0.00832872087687877
551.25,-0.08726646259971647,-0.08726646259971647,2.0,-5.0,True,-0.033540404893221534,-0.014678906273481626,-0.5694338417594083,-0.041204504933863836,0.13756486407242977,0.005998089933990774
1531.25,-0.08726646259971647,0.08726646259971647,-0.0,-2.0,True,-0.028255248541306097,0.01445905887059841,-0.6082865096603378,0.0009409493720294623,-0.0603585633225365,-0.004009267739810107
551.25,-0.08726646259971647,-0.08726646259971647,2.0,-0.0,True,-0.033524421422195784,-0.013725067527891755,-0.6169339538996018,-0.042098351608742396,-0.10115812109553969,0.005674672742510003
551.25,0.08726646259971647,0.17453292519943295,-0.0,2.0,True,-0.027457421214603272,0.02849517633504492,0.3251819253510547,0.003115686054897179,0.04845031855805558,-0.007310474606553956
551.25,-0.17453292519943295,-0.0,2.0,5.0,True,-0.07046145674218064,-0.00037968803112864154,-1.06674927223954,-0.026172542633073205,-0.5046973183530313,0.004716710465229179
3001.25,0.17453292519943295,-0.0,5.0,5.0,True,-0.09125402184041877,-0.003824126750436615,0.6011696101955436,-0.05960583277320595,0.052122577346760714,-0.0096638998666285
551.25,0.17453292519943295,-0.0,4.0,-0.0,True,-0.09646054492024272,-0.0009827524802280528,0.63962859957227,-0.04074167195062019,0.2811574040557082,-0.009575309489034711
551.25,-0.0,0.17453292519943295,4.0,5.0,True,-0.035930262366412884,0.025627360094460868,-0.1708843825345147,-0.06562580528083273,-0.4261708425514199,-0.006467093645077075
1531.25,-0.08726646259971647,-0.17453292519943295,-0.0,5.0,True,-0.033928270763987946,-0.027822941149746663,-0.6635171962818847,-0.0052367567101724655,-0.3714925317118491,0.00770561558947127
3001.25,-0.17453292519943295,-0.17453292519943295,-0.0,5.0,True,-0.07133555508876031,-0.02021887388893048,-1.0664905599412444,-0.004935504351550152,-0.49123749946148415,0.007918535572880522
1531.25,-0.0,-0.0,-0.0,-0.0,True,-0.0181708128773795,-2.0612705903206983e-05,-0.1477643329416978,-2.30353382904885e-05,-0.019943660798980547,2.2612201924884234e-06
551.25,0.17453292519943295,-0.17453292519943295,2.0,-2.0,True,-0.09455597444812092,-0.011264512202736974,0.6842923528512891,-0.012457291048178358,0.4068225610675324,-0.00202804040252536
1531.25,0.08726646259971647,-0.0,-0.0,5.0,True,-0.02273252504911216,0.0009059012232769677,0.30079029368107824,6.729891955169849e-05,-0.10918044823848126,-0.0002773530579913819
3001.25,-0.0,-0.08726646259971647,-0.0,-5.0,True,-0.020534297274257134,-0.015016981898540945,-0.09650797852261828,-0.0001696562979920705,0.22852652301527743,0.003950246485756978
3001.25,-0.17453292519943295,0.08726646259971647,-0.0,-0.0,True,-0.05378680847526052,0.01191308660631003,-1.0777911890390874,0.0019078862722686173,-0.3011641362082729,-0.004128118879135245
3001.25,-0.0,-0.17453292519943295,-0.0,5.0,True,-0.021531610368271756,-0.02951473632200874,-0.19027646911999554,-0.005219673477097145,-0.23886553891666146,0.0074486077926914146
3001.25,-0.08726646259971647,-0.0,-0.0,-2.0,True,-0.02698565936847279,1.071158687409658e-05,-0.6183170530733062,-2.1964686502392248e-05,-0.06555004094014648,-1.0600131747662066e-05
551.25,-0.0,0.08726646259971647,2.0,5.0,True,-0.025302254853495184,0.011404031424003775,-0.18432017299796108,-0.03936956718039491,-0.3020320249630111,-0.0027550339097924914
551.25,0.08726646259971647,0.08726646259971647,2.0,-2.0,True,-0.030888103504450346,0.011686014624270512,0.3662172034936175,-0.04016082119306784,0.17101566301798593,-0.004628820436959004
1531.25,0.17453292519943295,-0.17453292519943295,-0.0,-5.0,True,-0.1084232546872089,-0.004907129459594794,0.697132511577022,0.007708509543899801,0.4468652270382628,0.0036189587033915857
551.25,0.17453292519943295,0.08726646259971647,-0.0,5.0,True,-0.09451953191212603,0.0026851886316409286,0.6150288535060188,-0.0012817344169846494,0.08133169295216619,-0.001787581596992126
3001.25,-0.08726646259971647,-0.08726646259971647,2.0,5.0,True,-0.03564883008352,-0.012409903706632936,-0.679701936542375,-0.04520031383785012,-0.3378585202744939,0.005424368531573001
551.25,-0.08726646259971647,0.08726646259971647,-0.0,-5.0,True,-0.030142416864211274,0.01477789087350458,-0.5714017493572011,0.00020830927465318572,0.07954599994422407,-0.004119192495427722
551.25,-0.0,-0.17453292519943295,4.0,-0.0,True,-0.03481182121085503,-0.031072389874855,-0.13670356833720143,-0.07388700334076234,0.1969496139539749,0.008736207729872913
3001.25,-0.17453292519943295,-0.08726646259971647,2.0,2.0,True,-0.059323838604752405,-0.01074239629529338,-1.097560323578291,-0.04040244962589134,-0.3430408485120792,0.007321908403638179
551.25,-0.0,-0.17453292519943295,2.0,5.0,True,-0.027215758611025893,-0.029356426043745013,-0.1814764182399816,-0.04549242475575719,-0.1113469548230885,0.007719295532460608
1531.25,0.17453292519943295,-0.17453292519943295,4.0,2.0,True,-0.09726584373174951,-0.013977979267322999,0.6257880688825624,-0.04065593947741347,0.31810241625812125,-0.0036831975968847973
551.25,0.08726646259971647,-0.17453292519943295,2.0,-2.0,True,-0.03325384174642897,-0.030050960034155492,0.3601347428466287,-0.04059620509344436,0.34097773842030105,0.006593838375927194
551.25,0.17453292519943295,0.17453292519943295,2.0,2.0,True,-0.09903076595335872,0.009832225324700348,0.6284994460245766,-0.024357969848401353,0.14826733579987658,-0.011082878583457776
551.25,-0.0,-0.08726646259971647,2.0,-5.0,True,-0.026324787841776175,-0.015236305443170242,-0.0914171215399684,-0.04216091056671274,0.27820295027459907,0.004287042278320849
551.25,-0.0,-0.08726646259971647,2.0,-0.0,True,-0.02381830717552465,-0.01454589792753464,-0.13867049598094472,-0.04320201490418718,0.045911656988473,0.003993327979039239
1531.25,0.08726646259971647,0.17453292519943295,2.0,-0.0,True,-0.029587915256865105,0.028176582127455923,0.34901364402510154,-0.038289607477553604,0.0258875566117892,-0.008873214579841898
3001.25,-0.0,0.08726646259971647,-0.0,5.0,True,-0.019696126393782102,0.012818683006583977,-0.19746467329033074,0.0025853896387042405,-0.2583384514548163,-0.0032525532452794526
3001.25,-0.17453292519943295,-0.17453292519943295,-0.0,-0.0,True,-0.06487738826052047,-0.02216926941639082,-1.030993877606638,-0.0029050760403859345,-0.3159321658941023,0.008137484544480765
3001.25,0.17453292519943295,-0.08726646259971647,-0.0,-5.0,True,-0.09851711530982758,-0.000743695205479818,0.7227971553761194,0.0014668041440735432,0.4886128644108265,0.002005168717026367
1531.25,0.08726646259971647,-0.08726646259971647,2.0,2.0,True,-0.027089049612293074,-0.014589450810183162,0.3254047065666765,-0.04383204110118396,0.09628917647429154,0.002420129118788877
